incident_id,incident_date,incident_address,incident_city,incident_zip,incident_county
481,2004-07-29,rr 1 box 71,lakewood,62438,shelby
482,2004-08-02,203 south washington street. #24,shelbyville,62565,shelby
483,2004-08-05,1401 hazel street,pekin,61554,tazewell
484,2004-08-10,208 north douglas street,owaneco,62555,christian
485,2004-08-16,190 union road,waverly,62692,morgan
486,2004-08-23,route 2: box 90,barry,62312,pike
487,2004-08-24,2450 lincoln highway road,charleston,61920,coles
488,2004-08-27,106 1/2 edds street,pekin,61554,tazewell
489,2004-09-02,404 north madison street,pittsfield,62363,pike
490,2004-09-02,2150 daniel drive south,galesburg,61401,knox
491,2004-09-02,2375 east 400 north road,pana,62557,christian
492,2004-09-07,rr 1 box 101,arthur,61911,moultrie
493,2004-09-17,827 van buren street,quincy,62301,adams
494,2004-09-17,735 3rd street,gilson,61436,knox
495,2004-09-24,248 1/2 north chambers street,galesburg,61401,knox
496,2004-09-26,261 pine street,galesburg,61401,knox
497,2004-09-27,2005 blicks village court,quincy,62305,adams
498,2004-09-29,48 anchor road,springfield,62707,sangamon
499,2004-09-30,1330 north grand avenue east,springfield,62702,sangamon
500,2004-10-07,1318 west vandeveer street,taylorville,62568,christian
501,2004-10-07,1420 west spresser street,taylorville,62568,christian
502,2004-10-11,1022 alton avenue,madison,62060,madison
503,2004-10-14,211 north cherry street,desoto,62924,jackson
504,2004-10-15,138 mcdowell road,murphysboro,62966,jackson
505,2004-10-21,715 south 7th street,quincy,62301,adams
506,2004-10-25,808 east 1st street,pana,62557,christian
507,2004-10-26,3250 westchester drive,granite city,62040,madison
508,2004-10-28,408 edmund street,east peoria,61611,tazewell
509,2004-11-08,206 south wall street,carbondale,62901,jackson
510,2004-11-08,2551 il highway 104,liberty,62347,adams
511,2004-11-10,1108 west division street,kewanee,61443,henry
512,2004-11-10,829 wilson street,kewanee,61443,henry
513,2004-11-19,7662 locust road,delavan,61734,tazewell
514,2004-11-19,13487 hungy hollow road,danville,61734,vermilion
515,2004-12-03,608 county road 950 east,norris city,62869,white
516,2004-12-06,218 limit street,lincoln,62656,logan
517,2004-12-06,5144 east 300 north road,sidell,61876,vermilion
518,2004-12-08,601 vogel avenue,dowell,62927,jackson
519,2004-12-08,2000 blicks village,quincy,62305,adams
520,2004-12-10,700 east dewitt avenue,mattoon,61938,coles
521,2004-12-13,20 central boulevard,highland,62249,madison
522,2004-12-13,5813 dogwood lane,godfrey,62305,madison
523,2004-12-13,1723 spruce street,granite city,62040,madison
524,2004-12-13,109 powell drive,o'fallon,62269,st. clair
525,2004-12-20,460 labrador road,colchester,62326,mcdonough
526,2004-12-28,102 webster lane,east peoria,61611,tazewell
527,2005-01-03,51 bates drive,danville,61832,vermilion
528,2005-01-05,4140 pontoon road,pontoon beach,62040,madison
529,2005-01-05,3708 kirkpatrick homes,granite city,62040,madison
530,2005-01-05,1720 spruce street,granite city,62040,madison
531,2005-01-05,1102 apache drive,collinsville,62234,st. clair
532,2005-01-10,4891 heather lane,bethalto,62010,madison
533,2005-01-12,100 einhaus lane,quincy,62305,adams
534,2005-01-13,112 b. carringer place,wood river,62905,madison
535,2005-01-14,808 1/2 east church street,sandwich,60548,dekalb
536,2005-01-19,1504 east phillips street,springfield,62702,sangamon
537,2005-01-20,2817 cedar avenue,mattoon,61938,coles
538,2005-01-21,1406 henry street: apt. b.,pekin,61554,tazewell
539,2005-01-24,412 morgan street,peoria,61603,peoria
540,2005-01-27,4200 south lakeland boulevard,mattoon,60938,coles
541,2005-02-02,route 2 box 5,baylis,62314,pike
542,2005-02-04,1610 moultrie avenue,mattoon,61938,coles
543,2005-02-07,20361 west union road,danville,61834,vermilion
544,2005-02-08,3055 century drive,granite city,62040,madison
545,2005-02-08,504 north grove street,kewanee,61443,henry
546,2005-02-08,713 willow street,kewanee,61443,henry
547,2005-02-08,203 kentucky street,quincy,62301,adams
548,2005-02-09,rr #1: box 58 a,carman,61425,henderson
549,2005-02-09,18 mcewan court,monmouth,61462,warren
550,2005-02-10,923 east main street,danville,61832,vermilion
551,2005-02-11,807 ohio avenue,south roxana,62087,madison
552,2005-02-11,2647 east 3000th street,la prairie,62346,adams
553,2005-02-14,200 east 7th street,pana,62557,christian
554,2005-02-15,1582 knox road 870 east,east galesburg,61430,knox
555,2005-02-16,200 cypress street,pekin,61554,tazewell
556,2005-02-17,505 north state street,ridge farm,61870,vermilion
557,2005-02-18,2118 delmar avenue: apt. a.,granite city,62040,madison
558,2005-02-18,224 south pence street,east alton,62024,madison
559,2005-02-23,9536 broadway street,quincy,62305,adams
560,2005-02-24,330 kennedy road,elkhart,62634,logan
561,2005-02-24,1170 350th street,lake fork,62541,logan
562,2005-02-24,500 east vienna street,anna,62906,union
563,2005-02-25,1880 mt. olive road,perks,62992,union
564,2005-02-25,14002 north county road 000 east,sullivan,61951,coles
565,2005-03-05,956 east county road 900 north,warsaw,62341,hancock
566,2005-03-06,1025 east county road 1100 north,tower hilll,62571,shelby
567,2005-03-09,1350 north county road 3575 east,mattoon,61938,shelby
568,2005-03-09,1511 south 6th street,quincy,62301,adams
569,2005-03-12,1305 young street,nauvoo,62354,hancock
570,2005-03-14,2149 cleveland boulevard,granite city,62040,madison
571,2005-03-14,606 evans street,peoria,61603,peoria
572,2005-03-15,516 south james street,tremont,61568,tazewell
573,2005-03-16,1310 haworth avenue,georgetown,61846,vermilion
574,2005-03-21,1213 south 8th. street,quincy,62301,adams
575,2005-03-24,1635 county road 1050 north,greenup,62428,cumberland
576,2005-03-28,21561 east 1900th street,bushnell,61422,mcdonough
577,2005-03-28,523 highway 96 south,payson,62360,adams
578,2005-03-28,320 north division street,charleston,61920,coles
579,2005-03-28,1100 hutmacher road,quincy,62305,adams
580,2005-03-31,7225 east 325th street,tennessee,62374,mcdonough
581,2005-04-04,400 crestlawn drive,washington,61571,tazewell
582,2005-04-04,303 east water street,sullivan,61951,moultrie
583,2005-04-04,620 west hill road,morris,60450,grundy
584,2005-04-06,55 cass lane,cobden,62920,union
585,2005-04-07,4031 north war memorial drive,peoria,61614,peoria
586,2005-04-07,1 north east street,charleston,61920,coles
587,2005-04-08,1021 south 12th street,havana,62644,mason
588,2005-04-09,1684 crane road,desoto,62924,jackson
589,2005-04-10,509 vaughn road,desoto,62924,jackson
590,2005-04-11,801 north elm street,kewanee,61443,henry
591,2005-04-11,19863 troy street,rardin,61920,coles
592,2005-04-11,205 east harrison street,casey,62420,clark
593,2005-04-13,1203 cleveland avenue,danville,61832,vermilion
594,2005-04-14,1832 cleveland boulevard,granite city,62040,madison
595,2005-04-14,rr 2 box 330,shelbyville,62565,shelby
596,2005-04-15,1046 lyman street,galesburg,61401,knox
597,2005-04-18,202 east wasington street,fithian,61844,vermilion
598,2005-04-18,22242 main street,topeka,61567,mason
599,2005-04-19,228 sand lane,meredosia,62665,morgan
600,2005-04-19,227 sand lane,meredosia,62665,morgan
601,2005-04-21,208 ohio avenue,galesburg,61401,knox
602,2005-04-27,637 state street,quincy,62301,adams
603,2005-04-27,516 west central boulevard,kewanee,61443,henry
604,2005-05-04,615 south pearl street,griggsville,62340,pike
605,2005-05-05,106 east main street,camargo,61919,douglas
606,2005-05-06,4026 old alton road,granite city,62040,madison
607,2005-05-09,214 north hickory street,smithton,62285,st. clair
608,2005-05-10,201 west front street,sigel,62462,shelby
609,2005-05-13,1397 haynor street,galesburg,61401,knox
610,2005-05-17,669 barkley street,mitchell,62040,madison
611,2005-05-18,1709 monroe street,quincy,62301,adams
612,2005-05-19,4 sassafras drive,glen carbon,62034,madison
613,2005-05-19,3103 daisy court,danville,61834,vermilion
614,2005-05-20,rr #1 box 2a,griggsville,62340,pike
615,2005-05-23,26386 washington school road,hettick,62649,macoupin
616,2005-05-23,805 se 6th street,morrrisonville,62546,christian
617,2005-05-23,3939 park lane,pontoon beach,62040,madison
618,2005-05-24,915 north mcclellan street,sullivan,61950,moultrie
619,2005-05-24,518 south east street,jacksonville,62650,morgan
620,2005-05-24,2043 benton street: apt. 8,granite city,62040,madison
621,2005-05-25,316 ridyard avenue,kewanee,61443,henry
622,2005-05-25,46 melody lane,east alton,62024,madison
623,2005-05-28,701 north poplar street,pana,62557,christian
624,2005-05-31,408 north toledo street,martinsville,62442,clark
625,2005-05-31,21965 east main street,marshall,62441,clark
626,2005-06-01,912 north tremont street,kewanee,61443,henry
627,2005-06-01,6039 ill. rt. 84,thomson,61285,carroll
628,2005-06-02,green valley mobile home court lot #24,ashmore,61912,coles
629,2005-06-02,821 niedringhaus avenue,granite city,62040,madison
630,2005-06-03,30 mcewen court,monmouth,61462,warren
631,2005-06-07,106 west main street,camargo,61919,douglas
632,2005-06-07,1118 state street,madison,62060,madison
633,2005-06-08,4010 braden avenue: lot 25,granite city,62040,madison
634,2005-06-08,104 east north street,morrisonville,62546,christian
635,2005-06-09,820 south main street,monmouth,61462,warren
636,2005-06-12,821 niedringhaus avenue: apt. b,granite city,62040,madison
637,2005-06-13,211 5th avenue,joliet,60433,will
638,2005-06-15,15 morin avenue,danville,61832,vermilion
639,2005-06-16,1617 indiana drive,galesburg,61401,knox
640,2005-06-17,1128 north 42nd street,washington park,62204,st. clair
641,2005-06-17,2508 nameoki road,granite city,62040,madison
642,2005-06-20,31 pat drive,collinsville,62234,madison
643,2005-06-20,2176 north 1200 east road,edinburg,62531,christian
644,2005-06-20,15126 montgomery trail,hillsboro,62049,montgomery
645,2005-06-21,rr #3: box 187 a,pana,62557,shelby
646,2005-06-22,2718 north 250th avenue,beverly,62312,adams
647,2005-06-22,601 west romeo b. garrett avenue,peoria,61605,peoria
648,2005-06-23,450 spencer street,bethalto,62010,madison
649,2005-06-29,1100 wenzel road,peru,61354,lasalle
650,2005-06-29,1633 lake street,kewanee,61443,henry
651,2005-06-29,707 east mulberry: apt. 6,chatham,62629,sangamon
652,2005-07-02,1628 sycamore street,granite city,62040,madison
653,2005-07-06,815 east 15th street,kewanee,61443,henry
654,2005-07-07,2140 east morton avenue,jacksonville,62650,morgan
655,2005-07-07,2913 west main street,belleville,62226,st. clair
656,2005-07-07,802 reynolds street,charleston,61920,coles
657,2005-07-08,115 east water street,litchfield,62056,montgomery
658,2005-07-08,1214 3rd avenue,belleville,62226,st. clair
659,2005-07-10,150 north charles street,lenzburg,62255,st. clair
660,2005-07-10,1701 state street,granite city,62040,madison
661,2005-07-12,1000 thomasville road,girard,62640,macoupin
662,2005-07-13,19830 arrowhead drive,charleston,61920,coles
663,2005-07-14,312 garfield street,pana,62557,christian
664,2005-07-14,207 jane street,pekin,61554,tazewell
665,2005-07-14,7833 triple lakes road,east carondelet,62240,st. clair
666,2005-07-18,3801 marshall avenue,mattoon,61938,coles
667,2005-07-19,204 east 4th street,pana,62557,christian
668,2005-07-20,190 union road,waverly,62692,morgan
669,2005-07-21,216 peace pipe lane,east dubuque,61025,jodaviess
670,2005-07-21,5128 sheila drive,granite city,62040,madison
671,2005-07-21,405 west washington,fithian,61844,vermilion
672,2005-07-22,1809 rhodes street,madison,62060,madison
673,2005-07-22,5391 east lincoln trail road,fithian,61844,vermilion
674,2005-07-24,616 oak street,quincy,62301,adams
675,2005-07-27,14193 springfield street,grafton,62037,jersey
676,2005-07-28,823 elmwood avenue,kewanee,61443,henry
677,2005-07-29,226 center drive,caseyville,62232,st. clair
678,2005-08-03,3022 georgetown road,westville,61883,vermilion
679,2005-08-04,814 main street,savanna,61074,carroll
680,2005-08-08,10806 cordum avenue,gillespie,62033,macoupin
681,2005-08-08,2623 plainview terrace,alton,62002,madison
682,2005-08-08,830 washington street,quincy,62301,adams
683,2005-08-08,923 east 1323rd lane,liberty,62347,adams
684,2005-08-08,3228 west chain of rocks road,granite city,62040,madison
685,2005-08-10,26055 north river bottom road,smithfield,21477,fulton
686,2005-08-11,431 east 1800th avenue,payson,62360,adams
687,2005-08-15,2140 east morton avenue,jacksonville,62650,morgan
688,2005-08-16,505 velma street,washington,61571,tazewell
689,2005-08-16,1831 perrysville road: lot #64,danville,61834,vermilion
690,2005-08-23,1516 ne perry avenue,peoria,61603,peoria
691,2005-08-23,725 royal heights road: apt. b,belleville,62226,st. clair
692,2005-08-23,1313 north michigan avenue,danville,61834,vermilion
693,2005-08-23,104 meadowlane drive,catlin,61817,vermilion
694,2005-08-27,4928 redwood lane,granite city,62040,madison
695,2005-08-28,316 wilsey court,kewanee,61443,henry
696,2005-08-28,200 main street,quincy,62301,adams
697,2005-08-29,101 west drive,cottage hills,62018,madison
698,2005-09-02,117 south 12th street,quincy,62301,adams
699,2005-09-02,258 north academy avenue,galseburg,61401,knox
700,2005-09-02,47 sumner street,galesburg,61401,knox
701,2005-09-07,18596 rose lane,brighton,62012,jersey
702,2005-09-07,1615 west kettelle street,peoria,61605,peoria
703,2005-09-07,1004 conoco road,mulberry grove,62262,bond
704,2005-09-07,3000 dorris creek road,sorento,62086,bond
705,2005-09-08,924 1575th avenue,lincoln,62656,logan
706,2005-09-08,512 south illinois street,ashmore,61912,coles
707,2005-09-09,6 harrison avenue,pontoon beach,62040,madison
708,2005-09-09,516 lone robin street,troy,62294,madison
709,2005-09-12,213 lane street,potomac,61865,vermilion
710,2005-09-14,2013 grand avenue,granite city,62040,madison
711,2005-09-15,4060 oakmont drive: apt. 2,pontoon beach,62040,madison
712,2005-09-17,663 east north street,galesburg,61401,knox
713,2005-09-19,5133 stacey drive,granite city,62040,madison
714,2005-09-25,724 freedman street,jacksonville,62650,morgan
715,2005-09-27,502 north morrison: apt. b.,collinsville,62234,madison
716,2005-09-27,502 north morrison: apt. b.,collinsville,62234,madison
717,2005-09-28,411 south 5th street,monmouth,61462,warren
718,2005-09-28,847 north mozart,chicago,60622,cook
719,2005-10-03,64 edgewood terrace,forest city,61532,mason
720,2005-10-04,415 south first street,monmouth,61462,warren
721,2005-10-04,113 north carr street,pana,62557,christian
722,2005-10-05,995 north u.s. route 51,assumption,62510,christian
723,2005-10-06,91 deerfield court,freeburg,62243,st. clair
724,2005-10-07,7376 east upmann road,stockton,61085,jodaviess
725,2005-10-11,3051 north 1500 east road,mt. auburn,62547,christian
726,2005-10-13,13623 grape creek road,danville,61834,vermilion
727,2005-10-13,206 west first street,bryant,61519,fulton
728,2005-10-14,109 south fuller street,sullivan,61951,moultrie
729,2005-10-16,1715 chestnut street,granite city,62040,madison
730,2005-10-17,520 north burr boulevard,kewanee,61443,henry
731,2005-10-18,929 east county road 1250 north,taylorville,62568,christian
732,2005-10-18,333 staunton road,troy,62294,madison
733,2005-10-19,520 north burr boulevard,kewanee,61443,henry
734,2005-10-19,4943 maryville road,granite city,62040,madison
735,2005-10-19,1718 scott troy road,troy,62294,st. clair
736,2005-10-20,16446 arrowhead drive,danville,61834,vermilion
737,2005-10-20,240 east elm street,waverly,62962,morgan
738,2005-10-21,12115 east 2250th street,adair,61411,mcdonough
739,2005-10-21,15 leverette lane,edwardsville,62025,madison
740,2005-10-23,2800 east 24th street,granite city,62040,madison
741,2005-10-24,201 west front street,sigel,62462,shelby
742,2005-10-25,4306 north brandywine drive: room 210,peoria,61614,peoria
743,2005-10-25,21296 litz road,oconee,62553,montgomery
744,2005-10-26,2440 illinois avenue,granite city,62040,madison
745,2005-10-30,1509 hobson drive: apt. 11,rantoul,61866,champaign
746,2005-11-04,810 braeman court,libertyville,60048,lake
747,2005-11-07,26039 county road 1900 north,topeka,61567,mason
748,2005-11-07,1715 east belle avenue,belleville,62221,st. clair
749,2005-11-08,403 east greenview drive,machesney park,61115,winnebago
750,2005-11-09,163 sunny shores trailer court,granite city,62040,madison
751,2005-11-10,1621 edison avenue,granite city,62040,madison
752,2005-11-10,1420 west glen: apt. 509,peoria,61614,peoria
753,2005-11-14,lakeland mobile estates,mattoon,61938,coles
754,2005-11-16,403 greenview,machesney park,61115,winnebago
755,2005-11-17,835 west 6th street,kewanee,61443,henry
756,2005-11-18,217 south 18th street,belleville,62226,st. clair
757,2005-11-22,1180 north diamond street: apt. 19,jacksonville,62650,morgan
758,2005-11-22,813 south jackson street,litchfield,62056,montgomery
759,2005-11-23,865 west 6th street: apt. 11,kewanee,61443,henry
